PoleId,ParkingSpaceId,Region,Region_tc,Region_sc,District,District_tc,District_sc,SubDistrict,SubDistrict_tc,SubDistrict_sc,Street,Street_tc,Street_sc,SectionOfStreet,SectionOfStreet_tc,SectionOfStreet_sc,Latitude,Longitude,VehicleType,LPP,OperatingPeriod,TimeUnit,PaymentUnit
10134,10134A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33188379,114.162931,A,30,D,15,2
10134,10134B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.3319115,114.1628945,A,30,D,15,2
10135,10135A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33245806,114.1621913,A,30,D,15,2
10135,10135B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33248912,114.1621509,A,30,D,15,2
10136,10136A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33252615,114.1621031,A,30,D,15,2
10136,10136B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33255422,114.1620661,A,30,D,15,2
10137,10137A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.3323775,114.1621422,A,30,D,15,2
10137,10137B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33234853,114.1621788,A,30,D,15,2
10138,10138A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.3324417,114.1620552,A,30,D,15,2
10138,10138B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33241632,114.1620908,A,30,D,15,2
10145,10145A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33350844,114.1606921,G,60,D,15,2
10146,10146A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33361355,114.1605534,G,60,D,15,2
10146,10146B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.3335635,114.1606173,G,60,D,15,2
10148,10148B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33377131,114.1603541,G,60,D,15,2
10149,10149B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33437325,114.1595682,C,30,J,15,2
10153,10153A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33849455,114.1542521,A,120,D,15,2
10153,10153B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33846708,114.1542902,A,120,D,15,2
10154,10154A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33856203,114.1541635,A,120,D,15,2
10154,10154B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33853456,114.1542014,A,120,D,15,2
10155,10155A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33862594,114.1540819,A,120,D,15,2
10155,10155B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33859966,114.1541166,A,120,D,15,2
10156,10156B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33866655,114.1540312,A,120,D,15,2
10158,10158A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33883228,114.1538156,A,120,D,15,2
10158,10158B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33880481,114.1538528,A,120,D,15,2
10159,10159A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33889678,114.153734,A,120,D,15,2
10159,10159B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33886931,114.1537668,A,120,D,15,2
10161,10161A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.3308271,114.164296,C,30,J,15,2
10161,10161B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.3308688,114.1642364,C,30,J,15,2
10172,10172A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33362591,114.1606816,G,60,D,15,2
10172,10172B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33368026,114.1606123,G,60,D,15,2
10173,10173A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.3337358,114.1605365,G,60,D,15,2
10173,10173B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33378717,114.1604729,G,60,D,15,2
10174,10174A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33383853,114.1604068,G,60,D,15,2
10174,10174B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33389228,114.1603362,G,60,D,15,2
10175,10175A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33394723,114.1602636,G,60,D,15,2
10175,10175B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33400158,114.1601968,G,60,D,15,2
10176,10176B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,Kiu Kiang Street,九江街,九江街,22.333582,114.1607369,,60,D,15,2
10182,10182A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33886005,114.1539248,G,60,J,15,2
10182,10182B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.33890879,114.1538662,G,60,J,15,2
10183,10183A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 1,福榮街 1,福荣街 1,22.3389654,114.1537899,G,60,J,15,2
10185,10185A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33431175,114.1597932,A,120,D,15,2
10185,10185B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33434161,114.159754,A,120,D,15,2
10186,10186A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33437685,114.1597103,A,120,D,15,2
10186,10186B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33440731,114.1596712,A,120,D,15,2
10187,10187A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33444434,114.1596236,A,120,D,15,2
10187,10187B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.3344754,114.1595838,A,120,D,15,2
10188,10188A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33451242,114.1595376,A,120,D,15,2
10188,10188B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.3345405,114.1595023,A,120,D,15,2
10189,10189A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33457812,114.1594535,A,120,D,15,2
10189,10189B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33460739,114.1594169,A,120,D,15,2
10190,10190A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.334648,114.1593655,A,120,D,15,2
10190,10190B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,FUK WING STREET,福榮街,福荣街,FUK WING STREET 2,福榮街 2,福荣街 2,22.33467309,114.1593308,A,120,D,15,2
10191,10191A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,Camp Street,營盤街,营盘街,FUK Wing Street,福榮街,福荣街,22.3337891,114.1597749,A,120,D,15,2
10191,10191B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai Chi Kok North,荔枝角北,荔枝角北,Camp Street,營盤街,营盘街,FUK Wing Street,福榮街,福荣街,22.3338264,114.159809,A,120,D,15,2
10192,10192A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai ChI Kok Northt,荔枝角北,荔枝角北,Camp Street,營盤街,营盘街,FUK Wing Street,福榮街,福荣街,22.3338626,114.1598422,A,120,D,15,2
10192,10192B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lai ChI Kok Northt,荔枝角北,荔枝角北,Camp Street,營盤街,营盘街,FUK Wing Street,福榮街,福荣街,22.3338983,114.159874,A,120,D,15,2
10196,10196A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,Lai Chi Kok Road,荔枝角道,荔枝角道,22.33408119,114.1614222,A,30,D,15,2
102,102A,Hong Kong,香港島,香港岛,Southern,南區,南区,Bays Areas,海灣,海湾,South Bay Road,南灣道,南湾道,South Bay Beach,南灣,南湾,22.22438908,114.1979645,A,120,D,15,2
102,102B,Hong Kong,香港島,香港岛,Southern,南區,南区,Bays Areas,海灣,海湾,South Bay Road,南灣道,南湾道,South Bay Beach,南灣,南湾,22.22437713,114.1979462,A,120,D,15,2
10200,10200A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,Lai Chi Kok Road,荔枝角道,荔枝角道,22.33461129,114.1618964,A,30,D,15,2
10201,10201A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,Lai Chi Kok Road,荔枝角道,荔枝角道,22.33469194,114.1619676,A,30,D,15,2
10201,10201B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,Lai Chi Kok Road,荔枝角道,荔枝角道,22.33466028,114.16194,A,30,D,15,2
10207,10207A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,Lai Chi Kok Road,荔枝角道,荔枝角道,22.33410726,114.1615688,A,120,D,15,2
10207,10207B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,Lai Chi Kok Road,荔枝角道,荔枝角道,22.3341493,114.1616102,A,120,D,15,2
10209,10209B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,Lai Chi Kok Road,荔枝角道,荔枝角道,22.33439564,114.161833,A,30,D,15,2
1021,1021A,Hong Kong,香港島,香港岛,Southern,南區,南区,Stanley And Shek O,赤柱及石澳,赤柱及石澳,STANLEY MOUND ROAD,赤柱崗道,赤柱岗道,Stanley Village Road,赤柱村道,赤柱村道,22.22185189,114.2114619,A,120,D,15,2
1021,1021B,Hong Kong,香港島,香港岛,Southern,南區,南区,Stanley And Shek O,赤柱及石澳,赤柱及石澳,STANLEY MOUND ROAD,赤柱崗道,赤柱岗道,Stanley Village Road,赤柱村道,赤柱村道,22.22183635,114.2115113,A,120,D,15,2
10211,10211A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,Lai Chi Kok Road,荔枝角道,荔枝角道,22.33452947,114.161952,A,30,D,15,2
10211,10211B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,Lai Chi Kok Road,荔枝角道,荔枝角道,22.33455994,114.1619803,A,30,D,15,2
10212,10212A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,Lai Chi Kok Road,荔枝角道,荔枝角道,22.33479219,114.162231,A,120,D,15,2
10212,10212B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU KIANG STREET,九江街,九江街,Lai Chi Kok Road,荔枝角道,荔枝角道,22.33480951,114.1622753,A,120,D,15,2
10213,10213A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KOWLOON ROAD,九龍道,九龙道,Castle Peak Road,青山公路,青山公路,22.33371344,114.1627979,A,30,D,15,2
10213,10213B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KOWLOON ROAD,九龍道,九龙道,Castle Peak Road,青山公路,青山公路,22.33367903,114.1627679,A,30,D,15,2
10215,10215B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU YAM STREET,長沙灣,长沙湾,Kowloon Road,九龍道,九龙道,22.3344219,114.1624476,A,30,D,15,2
10216,10216A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU YAM STREET,僑蔭街,侨荫街,Kowloon Road,九龍道,九龙道,22.33437523,114.1624093,A,30,D,15,2
10216,10216B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Cheung Sha Wan,長沙灣,长沙湾,KIU YAM STREET,僑蔭街,侨荫街,Kowloon Road,九龍道,九龙道,22.33433998,114.162381,A,30,D,15,2
1022,1022A,Hong Kong,香港島,香港岛,Southern,南區,南区,Stanley And Shek O,赤柱及石澳,赤柱及石澳,STANLEY MOUND ROAD,赤柱崗道,赤柱岗道,Stanley Village Road,赤柱村道,赤柱村道,22.22177755,114.2116936,A,120,D,15,2
1022,1022B,Hong Kong,香港島,香港岛,Southern,南區,南区,Stanley And Shek O,赤柱及石澳,赤柱及石澳,STANLEY MOUND ROAD,赤柱崗道,赤柱岗道,Stanley Village Road,赤柱村道,赤柱村道,22.22176141,114.211743,A,120,D,15,2
10222,10222A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 2,懷惠道 2,怀惠道 2,22.33703529,114.1608006,A,120,D,15,2
10222,10222B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 2,懷惠道 2,怀惠道 2,22.33700662,114.1608384,A,120,D,15,2
10223,10223A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 2,懷惠道 2,怀惠道 2,22.33710219,114.1607139,A,120,D,15,2
10224,10224A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 2,懷惠道 2,怀惠道 2,22.33717087,114.1606265,A,120,D,15,2
10224,10224B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 2,懷惠道 2,怀惠道 2,22.33713981,114.1606638,A,120,D,15,2
10225,10225A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 2,懷惠道 2,怀惠道 2,22.33723537,114.1605437,A,120,D,15,2
10225,10225B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 2,懷惠道 2,怀惠道 2,22.3372073,114.160579,A,120,D,15,2
10227,10227B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 2,懷惠道 2,怀惠道 2,22.33734179,114.1604066,A,120,D,15,2
10228,10228B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 1,懷惠道 1,怀惠道 1,22.33710331,114.1608624,G,60,A,15,2
10229,10229A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 1,懷惠道 1,怀惠道 1,22.33719457,114.1607422,G,60,A,15,2
10229,10229B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 1,懷惠道 1,怀惠道 1,22.33724235,114.1606821,G,60,A,15,2
1023,1023A,Hong Kong,香港島,香港岛,Southern,南區,南区,Stanley & Shek O,赤柱及石澳,赤柱及石澳,STANLEY MOUND ROAD,赤柱崗道,赤柱岗道,Stanley Village Road,赤柱村道,赤柱村道,22.22174109,114.2118033,A,120,D,15,2
1023,1023B,Hong Kong,香港島,香港岛,Southern,南區,南区,Stanley & Shek O,赤柱及石澳,赤柱及石澳,STANLEY MOUND ROAD,赤柱崗道,赤柱岗道,Stanley Village Road,赤柱村道,赤柱村道,22.2217255,114.2118496,A,120,D,15,2
10231,10231B,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 1,懷惠道 1,怀惠道 1,22.33744644,114.1604176,G,60,A,15,2
10232,10232A,Kowloon,九龍,九龙,Sham Shui Po,深水埗,深水埗,Lei Cheng Uk,李鄭屋,李郑屋,WAI WAI ROAD,懷惠道,怀惠道,Wai Wai Road 1,懷惠道 1,怀惠道 1,22.33749088,114.1603575,G,60,A,15,2
